Year,Country,Div,TED,VIX,SENT,FEDFUNDS,GLOBAL SUPPLY CHAIN,INTERNET,GDP PER CAPITA,1992 - ERM,2009-10 - EUROZONE
1993,Trinidad and Tobago,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Trinidad and Tobago,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Trinidad and Tobago,NA,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Trinidad and Tobago,98.2877631,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Trinidad and Tobago,100,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Trinidad and Tobago,98.64476571,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Trinidad and Tobago,97.81065724,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Trinidad and Tobago,100,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Trinidad and Tobago,100,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Trinidad and Tobago,97.29902721,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Trinidad and Tobago,99.93754093,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Trinidad and Tobago,100,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Trinidad and Tobago,96.51050442,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Trinidad and Tobago,97.65072266,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Trinidad and Tobago,97.08729933,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Trinidad and Tobago,99.67677079,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Trinidad and Tobago,97.51001327,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Trinidad and Tobago,95.31731942,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Trinidad and Tobago,100,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Trinidad and Tobago,100,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Trinidad and Tobago,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Trinidad and Tobago,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Trinidad and Tobago,99.53862958,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Trinidad and Tobago,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Trinidad and Tobago,98.1905741,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Trinidad and Tobago,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Tunisia,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Tunisia,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Tunisia,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Tunisia,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Tunisia,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Tunisia,NA,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Tunisia,NA,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Tunisia,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Tunisia,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Tunisia,NA,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Tunisia,NA,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Tunisia,NA,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Tunisia,84.52929138,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Tunisia,89.36046885,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Tunisia,91.84538422,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Tunisia,82.31555769,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Tunisia,85.80437633,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Tunisia,83.42439904,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Tunisia,60.77355696,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Tunisia,78.25720749,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Tunisia,82.31838166,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Tunisia,90.46521257,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Tunisia,70.7478404,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Tunisia,63.67488536,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Tunisia,76.80314796,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Tunisia,91.59542249,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Tunisia,74.73820226,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Tunisia,84.93776146,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Tunisia,94.27823816,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Tunisia,83.98960795,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Tunisia,78.29953853,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Tunisia,96.58100862,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Tunisia,89.8149563,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Turkey,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Turkey,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Turkey,97.11522119,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Turkey,97.04512002,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Turkey,91.72502314,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Turkey,84.62613943,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Turkey,99.01558248,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Turkey,100,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Turkey,95.45050825,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Turkey,100,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Turkey,99.52480111,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Turkey,92.10959056,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Turkey,77.40157192,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Turkey,96.62153811,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Turkey,94.71600235,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Turkey,84.25365291,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Turkey,92.77393014,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Turkey,92.57679338,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Turkey,81.89742162,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Turkey,71.75794923,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Turkey,48.68044781,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Turkey,34.89525792,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Turkey,40.88133102,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Turkey,38.40338933,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Turkey,35.74280653,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Turkey,55.16432099,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Turkey,52.65900867,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Turkey,64.57801323,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Turkey,68.76688401,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Turkey,74.72282635,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Turkey,64.55059531,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Turkey,81.55089254,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Turkey,84.09270295,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,UAE,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,UAE,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,UAE,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,UAE,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,UAE,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,UAE,NA,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,UAE,NA,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,UAE,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,UAE,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,UAE,NA,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,UAE,NA,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,UAE,NA,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,UAE,NA,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,UAE,NA,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,UAE,NA,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,UAE,NA,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,UAE,NA,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,UAE,NA,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,UAE,NA,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,UAE,98.05159229,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,UAE,100,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,UAE,93.10516828,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,UAE,73.54858532,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,UAE,76.9951801,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,UAE,77.7939855,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,UAE,80.11406042,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,UAE,83.14191507,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,UAE,90.38217107,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,UAE,78.04222695,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,UAE,77.0060947,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,UAE,67.40863883,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,UAE,97.46006791,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,UAE,88.63004353,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Uganda,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Uganda,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Uganda,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Uganda,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Uganda,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Uganda,NA,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Uganda,NA,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Uganda,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Uganda,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Uganda,NA,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Uganda,NA,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Uganda,NA,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Uganda,NA,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Uganda,NA,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Uganda,NA,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Uganda,NA,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Uganda,NA,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Uganda,NA,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Uganda,96.7269889,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Uganda,100,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Uganda,98.82911984,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Uganda,100,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Uganda,97.76299878,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Uganda,97.66130471,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Uganda,98.62268316,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Uganda,99.31522775,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Uganda,100,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Uganda,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Uganda,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Uganda,89.63394992,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Uganda,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Uganda,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Uganda,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,UK,73.59646534,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,UK,36.04498583,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,UK,65.70004339,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,UK,53.39902417,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,UK,62.8415759,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,UK,27.31410406,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,UK,46.59971662,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,UK,50.22204579,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,UK,58.28135482,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,UK,55.87450603,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,UK,62.5347585,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,UK,57.29343547,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,UK,35.93959779,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,UK,50.94220469,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,UK,45.2513349,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,UK,27.92385821,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,UK,22.61264928,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,UK,31.53696098,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,UK,28.52459582,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,UK,27.51587935,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,UK,13.3687383,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,UK,11.10530672,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,UK,10.07476353,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,UK,16.33916018,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,UK,12.30553012,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,UK,12.13207393,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,UK,13.89909165,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,UK,22.78365603,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,UK,25.62026813,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,UK,22.127609,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,UK,13.48985899,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,UK,38.77859726,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,UK,21.16953925,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Ukraine,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Ukraine,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Ukraine,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Ukraine,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Ukraine,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Ukraine,NA,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Ukraine,NA,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Ukraine,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Ukraine,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Ukraine,NA,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Ukraine,NA,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Ukraine,NA,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Ukraine,94.42373096,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Ukraine,98.09032967,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Ukraine,99.21224076,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Ukraine,100,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Ukraine,100,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Ukraine,99.88095135,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Ukraine,100,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Ukraine,97.81258469,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Ukraine,98.08659641,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Ukraine,100,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Ukraine,84.38615322,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Ukraine,90.22125333,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Ukraine,61.04157464,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Ukraine,35.75779994,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Ukraine,41.95653998,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Ukraine,63.6385154,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Ukraine,80.55769658,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Ukraine,80.66528253,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Ukraine,68.68160438,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Ukraine,76.56729476,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Ukraine,70.30389799,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,US,99.39058545,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,US,52.32392498,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,US,83.46392722,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,US,80.49238785,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,US,83.0558077,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,US,86.36776392,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,US,92.5146958,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,US,98.00912016,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,US,91.79096038,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,US,86.18483743,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,US,75.86114456,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,US,55.12650606,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,US,53.41277015,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,US,78.9251924,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
