Year,Country,Div,TED,VIX,SENT,FEDFUNDS,GLOBAL SUPPLY CHAIN,INTERNET,GDP PER CAPITA,1992 - ERM,2009-10 - EUROZONE
1999,Iceland,87.22363393128586,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Iceland,89.25648328696681,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Iceland,93.6666388794443,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Iceland,86.59265075765316,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Iceland,88.78742741823338,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Iceland,85.72061092575122,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Iceland,89.14101563424545,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Iceland,91.99562077763352,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Iceland,51.62535942786952,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Iceland,92.8757694726484,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Iceland,72.44882608560037,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Iceland,67.65447268878121,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Iceland,69.379290359438,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Iceland,72.23112990062344,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,India,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,India,100,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,India,94.26769412065082,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,India,87.14097058711197,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,India,99.31160455267293,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,India,97.58953113464207,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,India,97.36236722038797,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,India,99.18547321642112,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,India,100,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,India,96.83255599575028,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,India,100,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,India,98.65086400984028,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,India,89.25848931727323,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,India,99.47391891880967,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,India,91.21184184507143,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,India,85.39532571492275,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,India,93.57564374021963,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,India,90.93875401512949,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,India,82.20163062767757,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,India,84.81260860049048,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,India,53.06627623071714,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,India,62.98059309793504,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,India,45.36442439301983,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,India,54.487553788390855,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,India,42.88029457874678,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,India,52.88187728988751,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,India,61.27778140614469,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Indonesia,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Indonesia,NA,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Indonesia,NA,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Indonesia,NA,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Indonesia,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Indonesia,NA,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Indonesia,NA,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Indonesia,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Indonesia,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Indonesia,NA,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Indonesia,NA,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Indonesia,NA,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Indonesia,NA,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Indonesia,NA,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Indonesia,NA,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Indonesia,97.41174798963749,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Indonesia,95.15160308463213,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Indonesia,82.77475428683452,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Indonesia,74.62218976270151,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Indonesia,86.74832140939459,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Indonesia,40.10586352145828,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Indonesia,32.675131797392694,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Indonesia,46.52651602767344,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Indonesia,50.80724536864686,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Indonesia,49.38949247155531,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Indonesia,40.25833820907763,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Indonesia,52.329328343900464,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Ireland,80.29939989319023,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Ireland,51.59533341692955,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Ireland,76.56833467134442,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Ireland,39.328354843226485,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Ireland,64.9719787911664,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Ireland,26.86882387174141,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Ireland,60.798655853336406,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Ireland,71.50355620030867,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Ireland,55.945375962031044,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Ireland,58.31887210946742,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Ireland,70.57951887268085,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Ireland,53.651337445879,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Ireland,63.23713726842421,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Ireland,75.65071620786273,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Ireland,67.79529439795084,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Ireland,51.30576081836663,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Ireland,52.962341878868926,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Ireland,70.08527548897709,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Ireland,47.81428350713342,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Ireland,49.82920707943763,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Ireland,27.413917288230415,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Ireland,32.50377133200064,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Ireland,32.85831843730118,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Ireland,33.41781585172651,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Ireland,19.045968523310442,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Ireland,11.764471476354144,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Ireland,25.526426545941973,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Israel,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Israel,95.9466672083167,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Israel,93.15812385423344,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Israel,91.10377979565502,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Israel,86.79611108416002,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Israel,81.13563115902326,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Israel,99.10526429302875,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Israel,93.06573661537008,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Israel,96.11984887955546,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Israel,100,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Israel,90.34787941274935,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Israel,76.64750107740545,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Israel,72.3657926510459,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Israel,81.8289231997793,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Israel,73.22906832265942,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Israel,73.12013110021435,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Israel,92.75822314296713,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Israel,92.37567846613689,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Israel,77.20013433740118,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Israel,89.6444304517777,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Israel,81.2867906053368,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Israel,53.626947780753845,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Israel,59.74671946731285,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Israel,53.66646227584862,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Israel,47.12964443194538,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Israel,47.5819414423656,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Israel,61.8443420124478,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Italy,92.48684096503003,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Italy,58.187840319886064,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Italy,68.59832224478059,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Italy,50.82310860334695,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Italy,53.09589433547707,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Italy,28.970460561029697,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Italy,75.02661050070124,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Italy,79.81288212071101,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Italy,87.38577928915554,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Italy,83.85796070129521,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Italy,81.28060146779798,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Italy,57.09034604323373,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Italy,30.61706293857681,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Italy,46.45761877203858,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Italy,30.38756858993983,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Italy,17.880177560016598,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Italy,17.229282034629577,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Italy,27.544990445447116,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Italy,13.714930735016628,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Italy,16.791540891255053,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Italy,11.043279195335188,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Italy,10.90566927640657,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Italy,6.444765553910326,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Italy,8.614274588444948,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Italy,5.410177161560226,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Italy,5.544069863595258,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Italy,8.583677363283204,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Jamaica,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Jamaica,NA,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Jamaica,NA,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Jamaica,NA,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Jamaica,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Jamaica,NA,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Jamaica,NA,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Jamaica,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Jamaica,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Jamaica,NA,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Jamaica,99.6479951074248,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Jamaica,97.45811853437503,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Jamaica,87.22920774002169,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Jamaica,81.99804391530873,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Jamaica,100,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Jamaica,NA,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Jamaica,NA,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Jamaica,NA,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Jamaica,100,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Jamaica,67.51602218074332,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Jamaica,100,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Jamaica,100,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Jamaica,80.17465547918582,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Jamaica,95.31861947191659,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Jamaica,95.78219699872567,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Jamaica,100,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Jamaica,100,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Japan,81.14940279785547,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Japan,56.951457243026525,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Japan,68.2288956203212,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Japan,56.72999905563254,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Japan,63.32307220459059,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Japan,55.37319097276831,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Japan,81.82296543555823,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Japan,94.75132864220122,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Japan,86.34006142666449,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Japan,82.9842782367151,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Japan,88.58479885978713,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Japan,83.82764585131291,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Japan,66.53771155149697,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Japan,85.01442045270964,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Japan,81.48436326747981,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Japan,70.9132862318759,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Japan,78.19728866698848,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Japan,73.67640072183438,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Japan,60.011318467605875,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Japan,57.330395041329574,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Japan,47.82983894958554,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Japan,61.03655161320226,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Japan,41.09408213084765,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Japan,63.417466573323324,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Japan,70.18902790474816,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Japan,67.17377283101972,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Japan,63.540145181943785,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Jordan,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Jordan,NA,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Jordan,NA,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Jordan,93.96527601596256,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Jordan,85.43753517440436,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Jordan,84.45674318946288,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Jordan,81.97632851162147,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Jordan,86.86095197694168,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Jordan,97.90884645223727,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Jordan,100,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Jordan,100,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Jordan,98.68587135785022,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Jordan,100,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Jordan,100,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Jordan,99.13020846945749,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Jordan,92.39513941286516,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Jordan,91.65563545711193,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Jordan,98.31732734422852,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Jordan,100,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Jordan,99.17765259541036,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Jordan,98.96676314500624,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Jordan,100,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Jordan,84.06913063262009,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Jordan,97.1422278130564,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Jordan,98.50093216116481,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Jordan,100,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Jordan,96.14572355694784,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Kazakhstan,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Kazakhstan,NA,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Kazakhstan,NA,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Kazakhstan,NA,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Kazakhstan,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Kazakhstan,NA,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Kazakhstan,NA,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Kazakhstan,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Kazakhstan,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Kazakhstan,NA,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Kazakhstan,NA,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Kazakhstan,NA,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Kazakhstan,NA,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Kazakhstan,NA,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Kazakhstan,NA,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Kazakhstan,NA,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Kazakhstan,NA,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Kazakhstan,NA,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
