,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Australia,Austria,Belgium,Canada,China,Czech Rep.,Denmark,Finland,France,Germany,India,Ireland,Italy,Japan,Mexico,Netherlands,New Zealand,Norway,Poland,Portugal,South Africa,Spain,Sweden,Switzerland,UK,US
12/3/1996,35402,227.351094,231.407335,260.236953,169.301577,NA,NA,36.989745,267.766697,253.663525,224.666597,NA,296.829167,279.828901,1.476598,NA,232.787324,186.844484,38.24704,NA,226.460877,NA,333.815896,38.33191,120.221507,370.596335,194.2783
12/4/1996,35403,227.324813,231.439171,260.327231,167.814408,NA,NA,37.068369,267.817608,253.941787,224.854374,NA,297.256604,277.722424,1.483999,NA,233.388561,187.924205,38.223393,NA,227.035483,NA,335.625543,38.467876,121.070993,365.805298,193.8859
12/5/1996,35404,226.51664,232.973253,261.512508,164.483699,NA,NA,37.24525,268.33675,254.86437,226.525286,NA,298.563908,274.994276,1.493235,NA,234.237085,185.073767,38.169153,NA,228.252616,NA,336.874113,38.33563,121.756372,363.104106,193.1906
12/6/1996,35405,224.142621,233.470773,262.8087,164.794003,NA,NA,37.279617,270.892607,256.167764,226.96264,NA,298.746889,275.973531,1.486527,NA,235.312502,183.60499,38.332091,NA,228.565071,NA,339.327258,38.386626,122.494328,364.965425,192.9821
12/9/1996,35408,226.674441,231.373798,260.49211,166.733975,NA,NA,37.058879,267.488913,254.053063,225.272971,NA,297.410952,278.24757,1.481096,NA,233.802314,184.847824,38.13585,NA,227.47035,NA,335.209811,38.187458,120.589129,367.339787,193.3769
12/10/1996,35409,226.233025,232.53827,261.303506,165.85311,NA,NA,37.210523,268.615415,254.133078,226.361193,NA,298.186126,278.79519,1.47992,NA,234.190757,182.473526,38.304775,NA,227.987032,NA,336.346012,38.250058,120.862888,369.52365,193.3477
12/11/1996,35410,226.229429,233.433044,262.973535,164.086385,NA,NA,37.45965,270.019088,255.448951,227.807012,NA,298.381491,277.343721,1.485206,NA,235.759955,182.719647,38.401434,NA,228.853791,NA,337.672869,38.446354,121.989209,368.753606,192.2891
12/12/1996,35411,225.319921,233.137985,262.644724,165.056464,NA,NA,37.386879,269.691907,255.123611,227.502651,NA,297.848486,276.721373,1.476562,NA,235.281661,182.740194,38.218252,NA,228.777274,NA,336.732093,38.465861,122.047409,369.059806,192.0783
12/13/1996,35412,225.188625,232.289881,261.9597,164.575213,NA,NA,37.301181,269.006708,254.888186,226.369933,NA,297.24126,277.744246,1.472679,NA,234.785379,182.794976,38.04697,NA,229.290161,NA,336.598194,38.540337,122.247689,369.572095,192.7782
12/16/1996,35415,225.424312,232.610019,261.657913,163.148219,NA,NA,37.299748,269.231905,254.556089,226.521633,NA,298.25384,279.755202,1.472043,NA,234.148563,182.311817,38.156441,NA,228.660693,NA,336.633452,38.527322,121.514645,370.374336,192.2647
12/17/1996,35416,225.070488,233.253722,262.718205,163.374912,NA,NA,37.430021,269.993473,255.470902,227.197924,NA,299.60912,279.522116,1.477586,NA,235.140788,184.365079,38.287157,NA,228.983736,NA,338.60832,38.575199,121.89712,372.312556,192.0538
12/18/1996,35417,224.359934,231.996189,261.689396,162.988904,NA,NA,37.338982,269.662644,253.952682,225.885356,NA,298.348625,279.035784,1.477453,NA,233.94664,183.551739,38.194764,NA,228.11804,NA,335.71642,38.506246,120.942716,371.710931,191.7825
12/19/1996,35418,224.626714,231.270357,260.706724,164.20562,NA,NA,37.174227,268.77202,253.244308,225.009732,NA,297.577777,277.658923,1.475044,NA,233.12876,184.06084,38.341298,NA,227.308987,NA,334.466666,38.456232,120.498819,370.166843,192.4801
12/20/1996,35419,225.404543,232.850576,262.468195,164.415122,NA,NA,37.310741,270.638762,255.034091,226.280029,NA,299.676426,278.719823,1.474737,NA,234.4162,185.097485,38.561276,NA,228.617983,NA,336.648247,38.730466,120.857592,371.40634,192.6348
12/23/1996,35422,225.322084,232.986124,262.345775,164.867111,NA,NA,37.331917,270.799182,255.325789,226.272261,NA,300.29884,279.707189,1.477671,NA,234.542736,185.198435,38.640671,NA,228.904645,NA,336.781066,38.617355,120.818754,373.578101,192.5452
12/24/1996,35423,225.486776,232.74094,262.217125,165.254074,NA,NA,37.309033,270.395641,254.970407,226.058215,NA,299.814855,279.470938,1.46804,NA,234.379836,185.505674,38.629912,NA,228.627488,NA,336.642535,38.533625,120.234583,374.073501,192.4555
12/25/1996,35424,225.670488,232.74094,262.320639,165.341537,NA,NA,37.33134,270.576389,255.080068,226.08838,NA,300.001848,279.519705,1.465979,NA,234.523111,185.549564,38.649915,NA,228.769202,NA,336.642535,38.56438,120.283426,374.145196,192.4868
12/26/1996,35425,225.495047,232.572496,262.128721,165.559779,NA,NA,37.333353,270.631446,255.158592,226.010174,NA,300.224474,279.435068,1.456599,NA,234.426971,185.358082,38.700249,NA,228.771555,NA,336.696743,38.526491,120.129678,374.181323,192.5182
12/27/1996,35426,225.354773,232.758419,262.59613,165.620892,NA,NA,37.450649,270.667541,255.776201,226.380717,NA,299.759614,282.887011,1.447067,NA,234.646196,185.551092,38.85351,NA,229.352612,NA,338.453649,38.659052,119.861867,378.645071,192.9759
12/30/1996,35429,225.871352,233.000513,262.563071,165.812429,NA,NA,37.477153,270.667263,255.641417,226.524718,NA,300.882326,282.342569,1.439531,NA,234.786358,185.669819,38.764006,NA,229.542723,NA,338.573794,38.564965,119.736889,378.167826,193.0678
12/31/1996,35430,225.63428,235.456521,265.194191,164.633148,NA,NA,37.849143,273.490444,257.906814,228.843967,NA,302.957542,285.720325,1.437387,NA,237.155207,185.803309,39.182494,NA,231.943187,NA,342.785434,38.864554,120.478065,382.962157,192.0092
1/1/1997,35431,225.817525,235.456521,265.29864,164.720282,NA,NA,37.87163,273.672739,258.017731,228.874506,NA,303.153137,285.770176,1.437599,NA,237.299723,185.847123,39.202782,NA,232.086076,NA,342.785434,38.895483,120.52701,383.035559,192.0416
1/2/1997,35432,224.175494,234.50177,264.107276,162.892659,NA,NA,37.822533,272.942746,257.52984,227.945883,NA,303.2794,280.147104,1.442515,NA,236.008445,186.233252,39.213473,NA,232.169301,NA,343.039265,38.589155,120.504699,376.06416,191.3518
1/3/1997,35433,223.347286,231.494408,260.912165,163.041849,NA,NA,37.357584,269.606792,253.848021,225.199048,NA,299.191608,280.786558,1.436841,NA,233.589963,185.450582,38.866391,NA,229.542457,NA,339.226146,38.262046,119.476836,376.831685,191.6903
1/6/1997,35436,222.75733,230.625342,259.685232,163.401588,NA,NA,37.266309,267.940815,252.563495,224.459957,NA,298.000472,277.774164,1.438379,NA,232.590808,186.094662,38.827275,NA,228.544575,NA,338.194659,38.06506,119.439442,375.086866,191.6025
1/7/1997,35437,223.232648,231.181705,260.712622,164.502042,NA,NA,37.375667,268.588942,253.2544,224.737461,NA,298.230656,279.185634,1.446743,NA,232.791246,186.302781,39.159618,NA,228.863681,NA,338.094742,38.030344,119.571904,377.519596,191.3942
1/8/1997,35438,222.055429,230.119683,259.462051,164.489344,NA,NA,37.241816,267.717738,252.304608,223.708493,NA,298.326139,278.544387,1.445955,NA,232.244071,185.511118,39.013358,NA,228.388882,NA,337.039025,38.16948,119.148886,376.741343,191.3666
1/9/1997,35439,222.080435,230.036781,259.203298,165.687098,NA,NA,37.215572,268.55324,252.683891,223.493931,NA,298.797284,280.079352,1.44275,NA,232.040134,185.55183,39.615991,NA,228.244833,NA,336.898823,38.463999,118.761816,379.223497,191.8205
1/10/1997,35440,222.083137,229.243173,258.197567,165.784186,NA,NA,37.155726,267.524322,251.420581,222.995222,NA,299.411107,277.824231,1.448972,NA,230.930579,185.310382,39.991552,NA,228.199344,NA,338.362536,38.519825,118.030267,376.653821,190.9551
1/13/1997,35443,221.270623,229.247117,258.667316,165.753213,NA,NA,37.087543,268.637166,251.66899,222.855355,NA,299.593655,277.783704,1.446597,NA,231.049467,184.462131,40.236471,NA,229.134879,NA,339.340787,38.470082,118.037452,375.295871,190.9875
1/14/1997,35444,222.411954,228.811397,257.949602,166.216082,NA,NA,37.000175,267.038725,251.056278,222.096824,NA,299.588101,278.904615,1.43879,NA,230.520164,184.800852,39.951344,NA,228.660527,NA,339.247,38.389137,118.352911,375.547133,191.8025
1/15/1997,35445,222.078926,230.181402,258.868202,167.347793,NA,NA,37.2844,268.151273,252.103755,223.647203,NA,301.433239,280.588963,1.435685,NA,231.452874,185.60129,40.22563,NA,229.496275,NA,339.933658,38.551492,118.878049,377.396744,191.8953
1/16/1997,35446,222.318361,230.092951,259.011521,167.724649,NA,NA,37.243069,268.559285,251.987154,223.337822,NA,300.757007,279.555748,1.445291,NA,231.370329,185.953323,40.452303,NA,229.295687,NA,340.154299,38.629641,118.63576,378.98618,191.5667
1/17/1997,35447,223.125713,227.30281,255.732416,168.086595,NA,NA,36.768438,265.464601,249.182544,220.373185,NA,298.116768,279.086059,1.435771,NA,228.697551,186.221482,40.473235,NA,226.88609,NA,336.800413,38.161798,116.930013,377.778075,191.8449
1/20/1997,35450,222.956671,225.937389,253.837027,168.439757,NA,NA,36.505463,268.134869,247.217699,218.985614,NA,296.289192,278.691864,1.429589,NA,226.855817,185.559934,40.133689,NA,225.405711,NA,334.32969,37.89358,115.466853,376.416808,191.8775
1/21/1997,35451,221.768,225.347899,253.715554,168.666157,NA,NA,36.473792,267.167973,247.124278,218.345816,NA,295.753928,277.937266,1.429801,NA,226.80161,185.305183,39.619719,NA,225.027456,NA,334.006747,37.973015,115.328401,376.365362,192.0906
1/22/1997,35452,222.307126,223.741398,251.605577,168.33846,NA,NA,36.20336,264.909014,244.831649,216.604149,NA,293.743375,276.752874,1.417798,NA,224.465107,186.286971,39.109767,NA,223.423451,NA,330.59135,37.57591,114.289621,375.583944,191.8824
1/23/1997,35453,220.624477,223.323586,251.53368,167.228517,NA,NA,36.111533,261.378084,244.853014,216.280937,NA,292.31284,274.387434,1.407079,NA,224.551323,184.177124,38.732652,NA,223.06567,NA,329.405934,36.895196,114.717979,369.456264,191.6741
1/24/1997,35454,220.41264,224.689492,252.764473,166.259332,NA,NA,36.258104,262.21446,246.404486,217.646312,NA,294.922814,274.337828,1.418863,NA,225.802472,182.897364,39.26792,NA,224.610552,NA,329.995524,37.076764,116.25117,368.432499,191.4108
1/27/1997,35457,220.074166,223.4056,251.218997,166.580759,NA,NA,36.033146,262.074408,244.749388,216.097836,NA,292.867576,273.476177,1.416013,NA,224.128164,181.728404,39.511927,NA,223.319086,NA,327.891602,36.802679,115.433331,367.008253,191.1423
1/28/1997,35458,219.075771,221.377779,248.979541,167.580037,NA,NA,35.698369,260.251275,242.919389,214.107022,NA,288.724335,272.193653,1.392687,NA,222.581911,180.995568,39.140991,NA,220.736054,NA,324.640118,36.607411,113.878332,364.588102,191.4759
1/29/1997,35459,219.88082,222.482429,250.474979,167.545888,NA,NA,35.927768,259.594489,243.850924,215.448672,NA,288.414852,273.198904,1.38048,NA,223.651207,181.343244,39.089673,NA,221.594897,NA,326.114509,36.549837,114.390507,365.766971,191.6288
1/30/1997,35460,219.086815,223.446244,250.918016,167.199247,NA,NA,36.015106,261.213107,244.660167,216.365684,NA,289.446276,272.883629,1.384696,NA,224.499254,181.265717,39.399847,NA,222.481894,NA,326.376205,36.681805,114.327577,365.319251,191.902
1/31/1997,35461,218.155405,223.778881,251.612522,167.670293,NA,NA,36.086416,260.526359,244.627121,216.660804,NA,288.567043,272.438617,1.389258,NA,225.086272,181.021871,39.612979,NA,222.561809,NA,326.306883,36.761754,114.478508,363.569159,192.722
2/3/1997,35464,219.478786,223.607796,250.874199,168.726511,NA,NA,35.988457,260.061098,243.63433,216.298774,NA,285.653913,272.819946,1.384881,NA,224.445447,181.328383,39.600412,NA,220.947132,NA,323.064659,36.410758,114.687737,367.009983,193.2368
2/4/1997,35465,219.149193,223.779028,250.980672,168.95074,NA,NA,36.023361,260.77847,243.644069,216.581,NA,286.135175,272.696409,1.379114,NA,224.509018,181.758914,40.043731,NA,220.871866,NA,323.338003,36.33468,114.664644,369.465363,193.3301
2/5/1997,35466,218.914158,223.068949,250.327254,168.915501,NA,NA,35.975214,260.043698,243.387895,215.530578,NA,285.961289,274.787908,1.36587,NA,224.008887,182.351379,40.100047,NA,220.333385,NA,322.022962,36.102862,114.466048,372.2512,193.243
2/6/1997,35467,218.372321,222.957742,250.005789,168.488868,NA,NA,35.982029,260.49179,243.373511,215.526935,NA,286.59797,275.153073,1.364118,NA,223.891646,181.898698,39.959379,NA,220.21331,NA,322.50338,36.173345,114.975833,372.598246,193.1558
2/7/1997,35468,218.185497,219.893156,247.205231,168.971532,NA,NA,35.545833,258.536621,240.748045,212.672033,NA,284.991798,273.380906,1.353745,NA,221.380735,179.914494,39.521326,NA,218.203414,NA,318.873245,35.981811,113.550269,372.565599,193.737
2/10/1997,35471,216.693194,222.503703,249.704737,168.744921,NA,NA,35.956643,261.06392,243.181014,215.057165,NA,287.381106,276.669391,1.372421,NA,223.604257,179.731553,39.563775,NA,220.103372,NA,322.706487,36.374948,115.051311,374.22241,193.7702
2/11/1997,35472,218.286946,220.739708,247.53603,168.637013,NA,NA,35.709866,260.124157,241.268504,213.393303,NA,284.791616,276.624195,1.369929,NA,221.956135,180.997916,39.159806,NA,218.258546,NA,320.411491,36.148299,114.810128,376.584308,193.7432
2/12/1997,35473,216.851324,219.17632,245.887945,168.415965,NA,NA,35.555248,259.292981,239.573343,211.929313,NA,283.157175,274.762894,1.360754,NA,220.649923,180.50235,39.313479,NA,217.220374,NA,317.882887,36.074978,114.013289,374.955806,193.6561
2/13/1997,35474,219.839817,218.866465,245.502859,169.754367,NA,NA,35.452392,257.230571,239.187265,211.659272,NA,280.739308,273.253624,1.353377,NA,220.473666,182.905395,39.025318,NA,216.51354,NA,317.88299,36.235204,113.512809,372.434562,194.231
2/14/1997,35475,219.466927,219.277002,246.18533,170.294897,NA,NA,35.530411,256.864055,240.142015,211.979894,NA,279.999847,274.185863,1.357933,NA,220.801226,183.147533,38.956591,NA,216.58991,NA,317.900282,36.538721,113.109973,372.477656,194.8123
2/17/1997,35478,220.166435,217.642797,243.981229,170.039021,NA,NA,35.231516,255.255676,238.236957,210.185935,NA,277.25071,273.015378,1.354871,NA,219.004645,182.905401,38.542694,NA,214.783063,NA,315.814415,36.247735,111.756912,371.242827,194.8454
2/18/1997,35479,219.949107,218.77708,245.347854,169.076605,NA,NA,35.393531,255.260844,239.433368,211.47565,NA,275.808031,269.926928,1.359507,NA,220.07256,181.623787,38.563376,NA,215.251286,NA,316.645813,36.090426,112.213122,368.582132,194.7582
2/19/1997,35480,220.098359,218.43518,244.854049,168.955514,NA,NA,35.297433,254.54602,238.787897,211.115586,NA,275.451132,270.930262,1.362018,NA,219.532022,181.827277,38.670442,NA,214.473453,NA,314.290174,36.003359,111.549886,370.79882,194.6109
2/20/1997,35481,220.701632,218.38742,244.692788,168.054914,NA,NA,35.318466,254.327044,238.837279,211.265797,NA,277.901807,271.545246,1.368494,NA,219.784683,182.787869,38.289502,NA,214.978717,NA,315.246995,36.228962,111.617347,371.024352,194.2228
2/21/1997,35482,222.302841,219.247769,246.00931,167.962325,NA,NA,35.429609,255.084358,239.963052,212.053381,NA,280.352949,272.657776,1.374078,NA,220.408534,182.772569,38.718544,NA,216.096944,NA,316.765496,36.442026,112.818924,372.776443,194.2622
2/24/1997,35485,222.595729,221.217778,247.696635,168.156875,NA,NA,35.74015,257.561607,241.918769,213.903413,NA,281.335398,274.32423,1.383514,NA,221.95269,183.785086,39.171864,NA,217.753508,NA,319.941488,36.548494,113.802651,375.338981,194.0547
2/25/1997,35486,222.001968,220.304914,246.899155,168.219688,NA,NA,35.660156,257.807427,241.223099,213.188396,NA,279.254856,274.717668,1.383132,NA,221.21943,183.031452,39.130397,NA,216.925184,NA,318.655519,36.28258,113.161282,375.912338,193.9675
2/26/1997,35487,222.082122,218.166268,244.646521,166.865478,NA,NA,35.323795,256.057074,238.901502,211.085601,NA,276.215708,273.396732,1.383947,NA,219.112358,182.047286,38.740715,NA,215.388107,NA,315.894952,35.965866,112.425559,374.999924,192.5561
2/27/1997,35488,222.322353,217.994973,245.029141,166.55915,NA,NA,35.339824,255.540509,239.081505,211.089038,NA,275.395587,273.066749,1.396885,NA,219.243671,180.237309,38.64824,NA,214.523973,NA,314.521011,35.888152,112.46127,374.331067,192.3486
2/28/1997,35489,221.104318,218.490638,245.153539,166.595961,NA,NA,35.413972,255.412837,239.568206,211.584684,NA,272.577824,272.091029,1.399491,NA,219.300255,180.565686,38.60906,NA,212.770333,NA,313.920328,35.764021,113.023643,373.473833,192.5687
3/3/1997,35492,222.786682,217.821112,244.042688,166.464626,NA,NA,35.216403,253.390149,238.101395,210.746044,NA,269.823158,270.523793,1.397179,NA,218.596368,182.465736,37.8843,NA,211.403778,NA,311.279112,35.235923,112.937895,371.475649,192.6021
3/4/1997,35493,223.429016,215.896449,242.357764,165.841616,NA,NA,34.987865,252.192017,236.415716,208.89223,NA,269.574937,269.63538,1.386498,NA,216.701271,183.115678,37.220788,NA,210.225753,NA,309.006427,34.951255,112.378485,371.469899,192.5822
3/5/1997,35494,222.6221,215.056209,241.461711,166.213382,NA,NA,34.91491,251.097551,235.81225,208.285535,NA,268.641133,267.706517,1.39125,NA,215.88339,182.459276,37.165955,NA,209.695284,NA,308.612622,34.974309,112.476647,368.938481,192.6157
3/6/1997,35495,223.438479,214.069119,240.441359,166.276615,NA,NA,34.732116,250.367231,234.556943,207.258962,NA,268.760545,267.565191,1.391872,NA,214.656331,182.413275,37.13199,NA,209.147167,NA,306.833285,34.905483,111.665927,369.898547,192.4069
3/7/1997,35496,223.254492,213.322193,240.278478,166.344927,NA,NA,34.731857,250.201013,234.321467,206.623111,NA,269.784509,266.329507,1.388121,NA,214.025864,183.072994,37.135552,NA,209.472672,NA,307.401331,34.62101,111.641759,368.381097,192.9915
3/10/1997,35499,223.403484,215.386272,241.947602,165.734832,NA,NA,35.016583,252.679516,235.785065,208.208145,NA,271.107357,267.096665,1.391359,NA,215.857275,183.157561,37.876164,NA,211.38034,NA,310.215148,35.015944,112.702327,368.590869,193.0248
3/11/1997,35500,224.938032,215.697798,241.72242,166.232597,NA,NA,35.051656,252.363022,235.861814,208.46835,NA,270.55326,267.461566,1.389719,NA,215.879905,183.130014,37.966391,NA,211.357903,NA,310.454757,34.94385,112.549044,369.307206,193.0581
3/12/1997,35501,225.475607,216.128276,241.868944,166.413631,NA,NA,35.019898,252.431996,236.027703,208.670515,NA,269.55274,266.436472,1.381901,NA,216.271371,184.05229,37.981674,NA,211.430239,NA,311.671214,34.676098,112.916668,365.900206,192.7283
3/13/1997,35502,225.180012,215.939112,241.712566,166.317098,NA,NA,34.973528,252.782131,235.994423,208.554037,NA,268.969608,266.690386,1.383224,NA,216.357791,182.564909,37.698582,NA,211.90609,NA,310.828636,34.715979,113.445318,366.311981,191.793
3/14/1997,35503,225.853589,216.077705,242.077764,166.312192,NA,NA,34.95532,252.632567,236.036497,208.768961,NA,268.582588,267.304221,1.379548,NA,216.611858,180.902942,37.582777,NA,211.770205,NA,310.802,34.108996,113.347133,367.429955,192.1959
3/17/1997,35506,225.276362,217.650695,243.170444,165.244698,NA,NA,35.112852,251.470191,236.563081,210.127708,NA,266.615611,266.301055,1.374836,NA,217.058106,180.001313,37.496838,NA,212.694852,NA,311.460533,33.935232,113.760621,363.044711,192.0477
