Country,Year,Government Stability,Socioeconomic Conditions,Investment Profile,Internal Conflict,External Conflict,Corruption,Military in Politics,Religious Tensions,Law and Order,Ethnic Tensions,Democratic Accountability,Bureaucracy Quality         
Myanmar,2006,9.5,4,2.5,7.88,8.5,1,0.5,6,3,3,0,1
Myanmar,2007,9.5,4,2.5,7.5,8.5,1.38,1,5.92,3,3,0,1
Myanmar,2008,9.5,4,2.5,7.5,8.29,1.5,1,5.5,3,3,0,1
Myanmar,2009,9.5,4,2.5,7.5,8,1.5,1,5.5,3,3,0,1
Myanmar,2010,9.5,4,2.5,7.38,8,1.5,1,5.5,3,3,0,1
Myanmar,2011,9.5,4,2.58,7.04,8,1.5,1,5.5,3,2.88,0.17,1
Myanmar,2012,9.88,4,4,8.21,8.75,1.5,1.5,5.21,3,2.5,2.5,1
Myanmar,2013,9.75,4.46,6,7.42,9.92,1.5,1.5,4.13,3,2.54,2.5,1
Namibia,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Namibia,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Namibia,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Namibia,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Namibia,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Namibia,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Namibia,1990,4.55,4.45,7,3.18,4,3,2,3,2,1,3,2
Namibia,1991,6,6,7,4,4.75,3.75,2,3,2,1.83,3,2.67
Namibia,1992,7,4.92,6.58,9,10,4,4,3.42,4,3.42,4,3.5
Namibia,1993,7,5.67,6,11.5,12,5,4.5,5.5,5,4.5,4,3.5
Namibia,1994,7,6,6,12,12,5,5,6,5,5,4,3.5
Namibia,1995,7,6,4.17,12,12,5,5.92,6,5.92,5,4.92,3.5
Namibia,1996,8.92,6,5.17,12,11,4.5,6,6,6,5,5,3.5
Namibia,1997,10.75,6,7.67,12,10.42,3.58,6,6,6,5,4.58,2.88
Namibia,1998,11,5.33,9.25,12,10.25,3,6,6,6,5,4,2
Namibia,1999,10.33,5,9,11.33,9.08,3,6,6,6,5,4,2
Namibia,2000,11,5,9,10,8.08,3,6,6,6,5,4,2
Namibia,2001,11,5.5,9.38,9.79,9.08,2.67,6,6,6,5,4,2
Namibia,2002,10.25,6,9.75,9.63,10.46,1.58,6,6,6,4.83,4,2
Namibia,2003,9.88,6,10,9.42,10.5,1.5,6,6,6,4.5,4,2
Namibia,2004,10.13,6,10,9.92,10.92,1.5,6,6,5.58,4.5,4,2
Namibia,2005,10,6,10,10.5,11.5,1.5,6,6,5,4.5,4,2
Namibia,2006,10,6,10,11,11.5,1.5,6,6,5,4.5,4,2
Namibia,2007,10.04,6,10,11,11.5,1.5,6,6,5,4.5,4,2
Namibia,2008,10.5,6,10,11,11.5,2.5,6,6,5,4.5,4,2
Namibia,2009,10.5,6,10,11,11.5,2.5,6,6,5,4.5,4,2
Namibia,2010,10,6,10,11,11.5,2.88,6,6,5,4.5,4,2
Namibia,2011,9.67,6,8.08,11,11.5,3,6,6,5,4.5,4,2
Namibia,2012,9.5,6,7,11,11.5,3,6,6,5,4.5,4,2
Namibia,2013,9.5,6,7,10.5,11.5,3,6,6,5,4.5,4,2
Netherlands,1984,9.17,9.33,9.42,12,12,6,6,5,6,6,6,4
Netherlands,1985,8.83,9.5,9,12,12,6,6,5,6,6,6,4
Netherlands,1986,9.17,9.67,8.58,12,12,6,6,5,6,6,6,4
Netherlands,1987,9.58,8.42,8,12,12,6,6,5,6,6,6,4
Netherlands,1988,8.42,7.5,8,12,12,6,6,5,6,6,6,4
Netherlands,1989,8,8,8,12,12,6,6,5,6,6,6,4
Netherlands,1990,7.25,7.58,8,12,12,6,6,5,6,6,6,4
Netherlands,1991,7,7,8,12,12,6,6,5,6,6,6,4
Netherlands,1992,7,7,7.17,12,12,6,6,5,6,6,6,4
Netherlands,1993,7.75,5.42,6,12,12,6,6,5,6,6,6,4
Netherlands,1994,6.17,6.33,6,12,12,6,6,5.67,6,6,6,4
Netherlands,1995,6.5,7,6,12,12,6,6,6,6,6,6,4
Netherlands,1996,8.92,7.17,6.92,12,11.83,6,6,6,6,6,6,4
Netherlands,1997,10.5,8,8.83,12,11.42,6,6,6,6,6,6,4
Netherlands,1998,11,8.33,10,12,12,6,6,6,6,6,6,4
Netherlands,1999,9.83,9.67,10,12,12,6,6,6,6,6,6,4
Netherlands,2000,10.08,10,11.17,12,12,6,6,6,6,6,6,4
Netherlands,2001,10.67,10.54,11.79,11.25,12,5.83,6,6,6,6,6,4
Netherlands,2002,8.92,10.5,12,11,12,5,6,5.25,6,5,6,4
Netherlands,2003,7.71,10.5,12,11,12,5,6,5,6,4.5,6,4
Netherlands,2004,8.5,10.13,12,10.79,12,5,6,4.63,6,4.5,6,4
Netherlands,2005,8.04,9.63,12,10,12,5,6,2.5,6,4.5,6,4
Netherlands,2006,6.67,8.5,12,10,12,5,6,2.5,6,4.5,6,4
Netherlands,2007,6.67,9.75,12,10,12,5,6,2.5,6,4.5,6,4
Netherlands,2008,7.58,9.33,11.75,10.38,12,5,6,2.5,6,4.5,6,4
Netherlands,2009,7.58,9.21,11,10.5,12,5,6,3.38,6,4.5,6,4
Netherlands,2010,7.38,10,11,10.5,12,5,6,4,6,4.5,6,4
Netherlands,2011,6.88,10,10.92,10.5,12,5,6,4,6,4.5,6,4
Netherlands,2012,6.33,9.71,9.63,10.5,12,5,6,4,6,4.5,6,4
Netherlands,2013,6.58,8.21,9.08,10.29,12,5,6,4,6,4.5,6,4
New Caledonia,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,1985,7.08,8.25,8.25,1.08,3,2,4,6,2.25,0,2.42,3
New Caledonia,1986,7,6,6,1,3,2,4,6,2,0,3,3
New Caledonia,1987,7,6,6,1,3,2,4,6,2,0,3,3
New Caledonia,1988,7.17,7.08,6,1,3,2,4,6,2,0.67,3,3
New Caledonia,1989,6.42,8,6.17,1,3,2,4,6,1.33,1,3,3
New Caledonia,1990,6,7.25,6,1,3,2,4,6,1,1,3,3
New Caledonia,1991,6,7.83,6,1,3,2,4,6,1,1,3,3
New Caledonia,1992,6,7.08,6,1,3,2,4,6,1,1,3,3
New Caledonia,1993,6,7,6,2.5,6,2,4,6,2,2,3,3
New Caledonia,1994,6,7,6,8.17,9,2,4,6,3,3,3,3
New Caledonia,1995,6,7,6,9,9,2,4,6,3,3,3,3
New Caledonia,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,1984,9.25,8.67,8.75,12,12,6,6,6,6,5,6,4
New Zealand,1985,8.42,8,8.67,12,12,6,6,6,6,5,6,4
New Zealand,1986,9.33,8,9,12,12,6,6,6,6,5,6,4
New Zealand,1987,9,8,9,12,12,6,6,6,6,5,6,4
New Zealand,1988,9.75,7.58,9,12,12,6,6,6,6,5,6,4
New Zealand,1989,6,7.42,8.42,12,12,6,6,6,6,5,6,4
New Zealand,1990,4.08,6.92,6.67,12,12,6,6,6,6,5,6,4
New Zealand,1991,4.75,5,5,12,12,6,6,6,6,5,6,4
New Zealand,1992,5.25,5.75,5.75,12,12,6,6,6,6,5,6,4
New Zealand,1993,5.42,6,6,12,12,6,6,6,6,5.5,6,4
New Zealand,1994,6.33,6.33,6,12,12,6,6,6,6,6,6,4
New Zealand,1995,6.5,7,6.5,12,12,6,6,6,6,5.5,6,4
New Zealand,1996,8,7.17,6.58,12,12,5.5,6,6,5.67,5,6,4
New Zealand,1997,8.83,8,7.83,12,12,5,6,6,6,5,6,4
New Zealand,1998,8.92,8,9,12,12,5,6,6,6,4.58,5,4
New Zealand,1999,9.67,8,9.75,12,12,5,6,6,6,4,5,4
New Zealand,2000,10.33,8,9,12,12,5,6,6,6,4,6,4
New Zealand,2001,9.25,9.33,11.04,11.25,12,5.08,6,6,6,4,6,4
New Zealand,2002,8.38,10,11.79,11.08,11.58,5.5,6,6,6,4,6,4
New Zealand,2003,9,10,11.5,11.5,11.42,5.5,6,6,6,4,6,4
New Zealand,2004,9,10.13,11.79,11.5,11,5.5,6,6,6,3.58,6,4
New Zealand,2005,8.25,10,12,11.5,11,5.5,6,6,5.79,3.5,6,4
New Zealand,2006,6.08,9.17,12,11.5,11,5.5,6,6,5.5,3.5,6,4
New Zealand,2007,5.88,9.67,12,11.5,10.79,5.5,6,6,5.5,3.5,6,4
New Zealand,2008,5.71,8.83,12,11.5,10.5,5.5,6,6,5.5,3.5,6,4
New Zealand,2009,8.58,8.71,12,11.5,10.5,5.5,6,6,5.5,3.5,6,4
New Zealand,2010,8.88,8.63,12,11.46,10.5,5.5,6,6,5.5,3.5,6,4
New Zealand,2011,8.29,8.75,12,11.5,10.5,5.5,6,6,5.5,3.5,6,4
New Zealand,2012,8.25,9,12,11.5,10.5,5.5,6,6,5.5,3.5,6,4
New Zealand,2013,7.92,9,12,11.5,10.5,5.5,6,6,5.5,3.5,6,4
Nicaragua,1984,4.5,4.42,4,2.25,2.83,3,1.08,4.58,1,4.58,1.67,0
Nicaragua,1985,8,3.33,3.25,2.25,2.17,4.42,2,4,2,4,3,1
Nicaragua,1986,7.5,3,3,1.75,2,5,2,4,2,4,3,1
Nicaragua,1987,6.25,3,3,1,2,5,2,4,2,4,3,1
Nicaragua,1988,5.08,3,3,1.33,2,5,2,4,2,4,3,1
Nicaragua,1989,5,3,3,3.5,4.75,5,2,4,2,4,3,1
Nicaragua,1990,5.17,3.83,3.58,4.83,6,5,2,4,2,4,3,1
Nicaragua,1991,3.33,3.75,3.58,5,7,5,2,4,2,4,3,1
Nicaragua,1992,4.33,4,4,5,7,5,2.42,4,2,4,3,1
Nicaragua,1993,4.5,4.83,4,7.67,8.33,5,3,4.5,3,4.5,3,1
Nicaragua,1994,4.92,5,4,8.75,11.33,5,3,5,3,5,3,1
Nicaragua,1995,7,5,5,9,12,5,3,5,4,5,3,1
Nicaragua,1996,7.17,4.5,4.5,9.5,11.67,4.92,3,4.92,4,5,3.5,1
Nicaragua,1997,9.33,4,6.25,7.75,10.42,4,2.33,4,4,5,4.83,1
Nicaragua,1998,9.83,3.67,7.83,8,10.67,4,2,4,4,5,6,1
Nicaragua,1999,9.75,1,6,8,10,4,2,4,4,5,6,1
Nicaragua,2000,9.92,1,6,7.58,10,4,2,4,4,5,6,1
Nicaragua,2001,9.67,2.67,6.5,10.13,10.58,3.67,2,4,4,5,6,1
Nicaragua,2002,9.08,3.5,6,9.42,10.5,2.63,2,4,4,5,6,1
Nicaragua,2003,5.5,3.5,6.5,9,9.83,2.5,2,4,4,5,6,1
Nicaragua,2004,5.63,3.63,8.29,10,9.79,2.5,2,4,4,5,6,1
Nicaragua,2005,5.54,4,8.67,11,10,2.5,2.33,4.33,4,5,6,1
Nicaragua,2006,6.04,4,9,11,9.33,2.5,3,5,4,5,6,1
Nicaragua,2007,7.67,4,9,11,9.29,2.5,3,5,4,5,6,1
Nicaragua,2008,6.25,4,8.88,10.83,9.5,2.5,3,5,4,5,5.88,1
Nicaragua,2009,4.58,4,8.5,10.42,9.5,2.5,3,5,4,5,4.42,1
Nicaragua,2010,5.63,4,8.5,10.5,9.46,2.5,3,5,3.88,5,3.71,1
Nicaragua,2011,6.92,4,8.5,9.83,9.17,2.5,3,5,3.5,5,3.5,1
Nicaragua,2012,8.5,4,8.42,10.38,8.96,1.83,3,5,3.5,5,3.21,1
Nicaragua,2013,9.29,4.42,8.5,10.5,9,1.5,3,5,3.5,5,3,1
Niger,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niger,1985,5,5,4,5,9,4,4,3,4,4,4,3
Niger,1986,5,5,4,5,9,4,4,3,4,4,4,3
Niger,1987,5,5,4,5,9,4,3.25,3,4,4,4,3
Niger,1988,5.17,5,4.58,5,9,4,3,3,4,4,4,3
Niger,1989,5.58,5.58,5,5.58,9,4,3.58,3,4,4,4,3
Niger,1990,4.83,5.58,5.25,5.17,8.58,3.58,4,2.58,3.17,3.17,3.58,3
Niger,1991,3.75,4.75,4.5,4,8,3,3.5,2,2,2,3,2.5
Niger,1992,2.33,4,3,3.33,10,3,2,2,2,2,2.33,1
Niger,1993,2.67,4,3,3.67,10.67,3,2,2,2,2.33,2.33,1
Niger,1994,4,4,3,5,12,3,2,2,2,3,3,1
Niger,1995,4.58,4,3,6.33,12,3,2,2,2,3.25,3,1
Niger,1996,6.92,4,3,9.42,12,2.58,0.67,2,2,3,1.75,1
Niger,1997,8.92,3.42,5.92,8.17,12,0,0,3,2,2.33,1.42,1
Niger,1998,8.92,3,9.5,8.42,12,0,0,3,2,2.58,2,1
Niger,1999,10.67,3,8,9,11.33,0,0,3,2,3,2.42,1
Niger,2000,10,3,8,9.92,11,1,4,3,2,3,5,1
Niger,2001,8.96,3,8.38,10.58,11,1,4,2.79,2,3,5,1
Niger,2002,9,3,7.58,10.58,11,1,3.58,2,2,3,5,1
Niger,2003,9,3,7.5,11,11,1,3,2,2,3,4.96,1
Niger,2004,8.92,3,7.5,11,11,1,3,2,2,3,4.5,1
Niger,2005,8,2.71,7.5,11,11,1,3,2,2,3,4.5,1
Niger,2006,7.79,2.5,7.33,10.79,11,1,3,2,2,3,4.5,1
Niger,2007,7.5,2.5,7.17,9.46,11.21,1.29,3,2,2,3,4.5,1
Niger,2008,7.5,2.5,7.38,7.71,11.5,1.5,3,2,2,3,4.5,1.42
Niger,2009,7.42,2.5,7.5,7.63,11,1.5,3,2,2,3,4.25,1.5
Niger,2010,7,2.17,6.38,7.79,10,1.5,2.21,2,2,3,3.13,1.5
Niger,2011,7.67,2.42,6,8.42,10.42,1.5,2,2,2,3,3,1.5
Niger,2012,7.38,2.5,6,8.17,10.5,1.5,2,2,2,3,3,1.5
Niger,2013,6.75,2.88,6,7.21,10.04,1.5,2,2,2,3,3,1.5
Nigeria,1984,4.42,5,5,5.75,10.67,1.67,1,2.17,1,2,3.17,0
Nigeria,1985,4.33,5.42,5.25,6,10,2,1,2,1,2,3,1
Nigeria,1986,3.75,4,4,6,10,2,1,2,1,2,3,1
Nigeria,1987,4.5,5,5.08,6,10,2,1,2,1,2,3,1
Nigeria,1988,5.08,4.83,5.67,6.08,10,2,1,2,1,2,3.58,1.17
Nigeria,1989,5,6.42,7,6,10,2,1,2,1,2.5,2.5,2
Nigeria,1990,7,7,6.25,6,10,2,1,1.67,1,3.42,1,2
Nigeria,1991,7,7,7,6,10,2,1,1,1.92,3,1,2
Nigeria,1992,6.67,6,6,9,10,2,1,2.42,3,2.92,2.5,2
Nigeria,1993,4.75,5.5,6,9.67,10.17,2,0.5,3,3,4,2.5,2
Nigeria,1994,4.83,5,5.58,11,11.5,2,0,3,3,4,2.42,2
Nigeria,1995,5.83,5,4.5,11,10,2,0,3,3,4,2,2
Nigeria,1996,7.5,4.5,5,10.58,9.5,2,0,3,3,4,2,2
Nigeria,1997,9.58,2,5.83,8.42,8.75,2,0,2.42,3,2.83,1.17,1.17
Nigeria,1998,10.5,2,6,7.08,7.58,1.5,0.25,2,3,2.08,0.5,0
Nigeria,1999,10.17,2,5.75,8.75,10,1,1.5,2,3,2.5,3,0.5
Nigeria,2000,8.5,2,5,7,10,1,2.25,1.17,3,1.83,3,1
Nigeria,2001,8.33,2,5.42,7.25,10.75,1,2.67,0.88,2.58,1.75,3,1
Nigeria,2002,6.88,1.67,4.54,4.58,11.08,1,2,0.5,1.5,1,3.04,1
Nigeria,2003,7.63,1.5,4.04,6.13,10.58,1,2,1.42,1.5,1.58,3.17,1
Nigeria,2004,7.79,1.5,4.5,7.42,10,1,2,2,1.5,2,3,1
Nigeria,2005,7.92,1.5,4.88,6.5,10,1.33,2,2,1.67,2,3.42,1
Nigeria,2006,7.92,1.5,6.13,6.17,10,1.5,2,2,2,2,3.79,1
Nigeria,2007,7,1.5,6,5.67,9.67,1.5,2,2,2,2,3.5,1
Nigeria,2008,7.17,1.54,6.04,5.58,9.21,1.5,2,1.96,2,2,3.5,1
Nigeria,2009,7.96,2,6.5,6.17,9.5,1.5,2,1.5,2,2,3.5,1
Nigeria,2010,7.54,2,6.5,6.58,9.5,1.5,1.67,1.5,2,2,3.5,1
Nigeria,2011,8,2,6.5,6.5,9.5,1.5,2,1.5,2,2,3.5,1
Nigeria,2012,7,2,6.5,6.5,9.5,1.5,2,1.5,2,2,3.5,1
Nigeria,2013,6.67,2,6.5,6.25,9.5,1.5,2,1.5,2,2,3.5,1
Norway,1984,10.33,9,10,12,12,6,6,6,6,6,6,4
Norway,1985,9.75,9.17,9.42,12,12,6,6,6,6,6,6,3.58
Norway,1986,8.33,8.08,7.83,12,12,6,6,6,6,6,6,3.5
Norway,1987,8.67,7.67,6.83,12,12,6,6,6,6,6,6,3.5
Norway,1988,8.75,7.75,7.08,12,12,6,6,6,6,6,6,3.5
Norway,1989,7.33,7.08,7.83,12,12,6,6,6,6,6,6,3.5
Norway,1990,5.75,7.75,7.42,12,12,6,6,6,6,6,6,3.5
Norway,1991,6.92,8.92,7.92,12,12,6,6,6,6,6,6,3.5
Norway,1992,5.67,6.5,5.83,12,12,6,6,6,6,6,6,3.5
Norway,1993,5.33,6,5,12,12,6,6,6,6,6,6,3.5
Norway,1994,5.67,6.67,5,12,11.17,6,6,6,6,6,6,3.71
Norway,1995,6.67,7,6.25,12,10,6,6,6,6,5.83,6,4
Norway,1996,10.17,7.58,8.5,12,10,5.5,5.75,6,6,5,6,4
Norway,1997,10,9,8.33,12,10.42,5,6,6,6,5,6,4
Norway,1998,9.67,9.92,8,12,11,5,6,5.75,6,5,6,4
Norway,1999,8.17,10,8,12,11,5,6,5,6,5,6,4
Norway,2000,8.58,10,7.25,12,10.5,5,6,5,6,5,6,4
Norway,2001,9.21,10,11.29,11.63,11.38,5,6,5,6,5.21,6,4
Norway,2002,9,10,11.17,11.5,11.5,5,6,5,6,4.5,6,4
Norway,2003,7.83,10,11.5,11.5,11.5,5,6,5,6,4.5,6,4
Norway,2004,6.96,10,11.5,11.5,11.5,5,6,5.17,6,4.5,6,4
Norway,2005,6.75,10.13,11.5,11.5,11.5,5,6,5.5,6,4.5,6,4
Norway,2006,7.13,10.75,11.5,10.96,11.04,5,6,5.5,6,4.5,6,4
Norway,2007,7.33,11,11.5,11,11,5,6,5.5,6,4.5,6,4
Norway,2008,7.04,11,11.5,11,11,5,6,5.5,6,4.5,6,4
Norway,2009,7.17,10.21,11.5,11,11,5,6,5.5,6,4.5,6,4
Norway,2010,7.75,10.5,11.5,11,11,5,6,5.5,6,4.5,6,4
Norway,2011,7.17,10.5,11.5,10.83,11,5,6,5.5,6,4.5,6,4
Norway,2012,7.17,10.5,11.5,10.5,11,5.33,6,5.5,6,4.5,6,4
Norway,2013,7,10.5,11.5,10.5,11,5.5,6,5.5,6,4.5,6,4
Oman,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oman,1985,6,6,8.42,8,6.92,3,2,4,3,4,3,2
Oman,1986,6,6.25,8.08,8,7,3,2,4,3,4,3,2
Oman,1987,6,6,8,8,6.75,3,2,4,3,4,3,2
Oman,1988,6,5.08,7.58,8,6.67,3,2,4,3.92,4,3,2
Oman,1989,6,4,4.08,8,10,3,2,4,4,4,3,2
Oman,1990,6.33,6.33,6.5,8,9.58,3,2,4,4,4,3,2
Oman,1991,8,8.42,9,8,9,3,2,4,4,4,3,2
Oman,1992,9,9,8.25,8,10,3,4,5,4,4,2,3
Oman,1993,9,9,8,8,10,3,4,5,4,4,2,3
Oman,1994,9,8.08,7.17,11,11.33,3,4.75,4.33,4.75,4.75,2,3
Oman,1995,8,7,5,12,12,3,5,4,5,5,2,3
Oman,1996,8,7.33,5,12,12,3,5,4,5,5,2,3
Oman,1997,9.17,9,5.83,12,11.58,3,5,4,5,5,1.58,2.58
Oman,1998,10.08,9,7,12,11,3,5,4,5,5,1,2
Oman,1999,11,9,7.5,12,11,3,5,4,5,5,1,2
Oman,2000,11,9,8,12,11,3,5,4,5,5,1,2
Oman,2001,10.96,9,9.67,10.88,10.71,2.75,5,4,5,5,1,2
Oman,2002,11,9,11.25,9,10,2.5,5,4,5,5,1,2
Oman,2003,11,9,11.5,9.67,10,2.5,5,4,5,5,1,2
Oman,2004,11,9.13,11.5,9.63,10,2.5,5,4,5,5,1,2
Oman,2005,11,9.5,11.5,10.08,10,2.5,5,4,5,5,1,2
Oman,2006,11,9.5,11.5,10,10,2.5,5,4,5,5,1,2
Oman,2007,11,10,11.5,10,10,2.5,5,4,5,5,1,2
Oman,2008,11,9.25,11.5,10,10,2.5,5,4,5,5,1,2
Oman,2009,11,7.5,11.5,10,10,2.5,5,4,5,5,1,2
Oman,2010,11,7,11.5,10,10,2.5,5,4,5,5,1,2
Oman,2011,8.79,6.96,9.83,8.75,10,2.5,5,4,5,5,1.17,2
Oman,2012,9.42,7,10.83,9.46,10,2.5,5,4,5,5,2,2
Oman,2013,9.5,7,11,9.5,10,2.5,5,4,5,5,2,2
Pakistan,1984,5.25,6.92,6.58,5,6.92,1,1,1,2,1.42,1,1.25
Pakistan,1985,7.58,6.33,6,5,5.33,2,1,1,2,1,1,2
Pakistan,1986,8,6,6,5,5.92,2,1,1,2,1,1.92,2
Pakistan,1987,6.75,6,5.58,5,6,2,1,1,2,1,2,2
Pakistan,1988,4.42,6.42,5,5,6,2,0.67,1,2,1,2,2
Pakistan,1989,4,6.08,5,5,6,2,0,1,2,1,2,2
Pakistan,1990,2.17,4.58,3.83,5,6,2,0,1,1.08,1,2,2
Pakistan,1991,3.42,4.25,4,5,6,2,0,1,1,1,2,2
Pakistan,1992,4.58,4.92,4.67,6.17,6,2,0.58,1.58,1.25,1.58,2,2
Pakistan,1993,4.75,5,4,7.67,8.5,2,1,2,2,2.08,2,2
Pakistan,1994,6.75,5,4.08,10.75,11.17,2,1,2,2.92,3.75,3.5,2
Pakistan,1995,7,5.58,5,10.5,10,2,1,1.08,3,4,4,2
Pakistan,1996,8.25,5,6.42,9,9.5,2,1,1,3.58,4.25,4.25,2
Pakistan,1997,9.75,5,7.67,9.58,10.08,2.92,1,1,3.92,5,5,2
Pakistan,1998,10.17,5,5.25,9.17,7.83,3,1,1,3,5,3,2
Pakistan,1999,9.25,5,3.83,7.83,7.08,2.5,0.92,1,3,5,2.75,2
Pakistan,2000,10.83,5,2.42,7.08,6.08,2,0,1,3,5,0,2
Pakistan,2001,9.58,6.33,5.54,7.08,6.92,1.92,0.13,1,3,5,0,2
Pakistan,2002,9.83,6.54,4.75,6.67,7.38,1.5,0,1,3,5,1.04,2
Pakistan,2003,9.5,6.5,4.25,6.88,8.17,1.5,0,1,3,5,1,2
Pakistan,2004,9.42,6.5,4,6.96,8.33,1.5,0,1,3,5,1,2
Pakistan,2005,9.29,6.21,5,6,8.13,1.5,0.25,1,3,1.33,1,2
Pakistan,2006,9,5.5,7.58,6,8.83,1.5,1,1,3,1,1,2
Pakistan,2007,6.71,5.5,8,5.67,8.83,1.96,1,1,3,1,1,2
Pakistan,2008,5.5,5,7.5,6.33,8.54,2,1,1,3,1,1.42,2
Pakistan,2009,6.42,5,7.5,6.42,8.5,2,1,1,3,1,1.88,2
Pakistan,2010,5.83,5,7.5,5.83,8.5,2,1.5,1,3.42,1,2.67,2
Pakistan,2011,5,5,7.17,5.5,8.5,2,1.5,1,3.5,1,3,2
Pakistan,2012,5.25,5,6.71,5.5,8.5,2,1.5,1,3.5,1,3,2
Pakistan,2013,7.17,5.33,6.83,5.63,8.79,2,1.54,1,3.5,1,4,2
Panama,1984,5,5.42,5.92,8,7,2,1,5,2,5,2.17,0
Panama,1985,5,5,4.75,8,7,2,1.75,5,2,5,2.75,0
Panama,1986,4.5,4.58,4,8,7,2,1,5,2,5,2,0
Panama,1987,3.5,3.67,3.83,8,7,2,1,5,2,5,2,0
Panama,1988,4.33,3.42,3.33,8,7,2,1,5,2,5,2,0
Panama,1989,3.83,4,4,7.5,6.33,2,1,5,2,5,2,0
Panama,1990,3.83,4.75,4.33,5,8.25,2,3,5,2,5,2,0
Panama,1991,4,4.75,4.58,5,9,2,3,5,2,5,2,0
Panama,1992,4.75,5,5,5,9,2,3,5,2,5,2,0
Panama,1993,5,5,5,7,9,2,3,5,2.75,5,2.83,0
Panama,1994,5.08,5.25,5,7.67,9.25,2,3,5,3,5,3,0.25
Panama,1995,6,6,5,10,10,2,3,5,3,5,3,1
Panama,1996,5.58,5.92,5,10,10,2,3,5,3,5,3,1
Panama,1997,7.42,7,7.08,10,10.42,2,4.17,5,3,5,4.25,1.83
Panama,1998,9.25,7,10,10,10.08,2,5,5,3,5,6,3
Panama,1999,10.17,7,10,10,9.5,2,5,5,3,5,6,3
Panama,2000,10,7,10,10,9.75,2,5,5,3,5,6,3
Panama,2001,9.67,6.67,9.96,9.75,10.63,2,5,5,3,5,6,2.42
Panama,2002,8.54,6.5,9.5,9.63,10.5,2,5,5,3,5,6,2
Panama,2003,6.88,6.5,9.79,10.17,10.88,2,5,5,3,5,6,2
Panama,2004,7.75,6.5,10,10.46,10.79,2,5,5,3,5,6,2
Panama,2005,9.5,6.5,10,10.21,10.5,2,5,5,3,5,6,2
Panama,2006,9.79,6.21,10,10,10.5,2,5,5,3,5,6,2
Panama,2007,9.75,6,10,10,10.75,2,5,5,3,5,6,2
Panama,2008,9.21,6,10,10,11,2,5,5,3,5,6,2
Panama,2009,9.63,6,10,10,11,2,5,5,3,5,6,2
Panama,2010,10.29,6,10,10.33,11,2,5,5,3,5,6,2
Panama,2011,8.79,6,10,10.5,11,2,5,5,3,5,6,2
Panama,2012,5.88,6,9.58,9.96,11,2,4.96,5,3,5,6,2
Panama,2013,5,6.42,9.5,9.54,11,2,5,5,3,5,6,2
Papua New Guinea,1984,7.88,6.75,7,8,8.88,3,5,5,4,3,4.75,3
Papua New Guinea,1985,8,5,6.17,8,9,3,5,5,4,3,5,3
Papua New Guinea,1986,7.83,4,4,8,9,3,5,5,4,3,5,3
Papua New Guinea,1987,7,4,4,8.08,9,3.17,5,4.92,3.92,3.08,4.92,3
Papua New Guinea,1988,7,4,4,8,9,3,5,5,4,3,5,3
