Country,Year,LHS_div_b,TED,VIX,SENT,FEDFUNDS,INTERNET,ERM,Euro,US_bond_spread,Credit_to_GDP,Market_cap_to_GDP,Num_public_firms,Trade_to_GDP,Turnover_Domest_Total,Agg_Fin_Risk,Agg_Econ_Risk,Agg_Pol_Risk,Bond_Liq,Dev_PC1
China,2009,100,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,124.2071292466,69.9253346504,1700,44.5069624328,219.1559617918,47.79,40.79,67,NA,NA
China,2010,99.6528095427,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,126.3002906882,66.0234544126,2063,48.8893004339,205.0166273971,48,40.33,64.46,NA,NA
China,2011,100,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,122.7536792994,45.0588814235,2342,50.5998278847,195.5971036898,47.96,39.67,60.92,NA,NA
China,2012,100,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,128.4961841395,43.1908860107,2494,48.1078613379,135.9666721917,47.5,39.79,61.12,NA,NA
China,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
China,2014,,0.2,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
China,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
China,2016,,0.43,15.83,-0.2060358,0.4,45.6732900276397,0,0,,,,,,,,,,,
China,2017,,0.33,11.09,-0.0388482,1,48.565130757136,0,0,,,,,,,,,,,
China,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
Czech Rep.,1986,NA,0.86,NA,1.20774,6.81,NA,0,0,1.39,NA,NA,NA,NA,NA,0,0,NA,NA,-1.60390293755995
Czech Rep.,1987,NA,1.41,NA,0.0861263,6.66,NA,0,0,1.36,NA,NA,NA,NA,NA,0,0,NA,NA,-2.0650676482377
Czech Rep.,1988,NA,1.31,NA,-0.246703,7.57,NA,0,0,1.19,NA,NA,NA,NA,NA,0,0,NA,NA,-1.89995897594219
Czech Rep.,1989,NA,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,NA,NA,NA,NA,NA,0,0,NA,NA,-0.796769226768169
Czech Rep.,1990,NA,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,NA,NA,NA,64.062083164,NA,0,0,NA,NA,-1.70172702314355
Czech Rep.,1991,NA,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,NA,NA,NA,71.9052560791,NA,0,0,NA,NA,-1.85010408292638
Czech Rep.,1992,NA,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,NA,NA,NA,79.2112727043,NA,0,0,NA,NA,-1.97429231929307
Czech Rep.,1993,NA,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,62.2253295276,4.3033457512,3,79.4516891998,13.6431525735,34.5,19.08,72.17,NA,-1.61833407375081
Czech Rep.,1994,NA,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,66.4216288673,12.8451742891,28,76.002936799,25.1031376868,35.54,24.4,77.17,NA,-1.17965196064466
Czech Rep.,1995,NA,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,65.6987624318,15.4284771551,54,84.2311477329,29.8820880785,36.67,27.79,80.75,NA,-0.993327762505546
Czech Rep.,1996,NA,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,63.941351258,21.3374616506,82,81.7504145928,44.4247303149,38.54,31.43,84.24,NA,-0.726529614226609
Czech Rep.,1997,NA,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,65.1475417893,17.5541551267,91,85.3099685611,52.8088371108,37.82,32.49,84.34,NA,-0.555648106216725
Czech Rep.,1998,NA,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,57.1625656274,15.7155073819,92,84.8388886892,45.3051974012,37.84,32.87,82.67,NA,-0.286260231630121
Czech Rep.,1999,NA,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,51.8294506772,16.3520057103,74,86.4585437804,37.1710858902,38.43,32.51,80.83,NA,-0.020957418315289
Czech Rep.,2000,96.6287896159,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,45.1956267939,15.85404881,57,98.5131267834,68.2323089299,37.96,35.41,76.5,NA,0.733537824703405
Czech Rep.,2001,88.7637018821,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,37.3488993354,12.0965114464,47,99.5281500336,42.3074563502,38.95,34.8,77.2899999999999,NA,0.962004812821436
Czech Rep.,2002,100,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,23.8096128293,12.5542109643,44,91.7658640397,57.7422616384,38.08,35.64,78.55,NA,1.26229534311026
Czech Rep.,2003,99.583696202,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,24.5277050996,15.616997496,37,95.3279048738,56.542059992,39.76,37,78.5,NA,1.51204989252441
Czech Rep.,2004,81.8682926974,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,25.8606581504,22.602335568,33,114.0464930699,66.9728864587,39.84,36.21,76.59,NA,1.07694637281948
Czech Rep.,2005,45.4243668649,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,29.4720458003,25.6536176165,23,122.2758820518,98.434433351,39.46,37.62,78.41,NA,1.20087418414257
Czech Rep.,2006,61.3454304802,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,34.0699563261,28.5878942255,15,127.8387377033,64.8572651347,39.89,38.76,78.63,NA,2.18697445152203
Czech Rep.,2007,95.2278099486,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,38.9617829026,36.49712066,13,130.6552318886,54.8350032846,39.58,37.74,80.0399999999999,NA,2.48047129639713
