Date,Australia,Austria,Belgium,Canada,China,Czech Rep.,Denmark,Finland,France,Germany,Greece,Hungary,India,Italy,Ireland,Japan,Mexico,Netherlands,New Zealand,Norway,Poland,Portugal,South Africa,South Korea,Spain,Sweden,Switzerland,UK,US
22/11/2016,141.162,196.657,217.001,141.556,16.78,6.454,27.339,230.266,218.077,184.515,79.811,0.477042,1.349663,248.345,193.908,1.535,5.087,192.14,116.94,21.162,41.013,205.728,8.869,0.099232,333.102,22.611,149.954,243.012,150.902
23/11/2016,140.734,194.248,214.697,140.604,16.788,6.409,27.075,227.531,215.249,182.636,79.719,0.473579,1.35246,244.524,191.839,1.513,5.002496,190.119,115.5,20.896,40.367,203.547,8.781,0.099277,328.839,22.433,148.513,240.655,150.416
24/11/2016,140.298,195.359,215.52,140.26,16.784,6.434,27.193,228.463,216.176,183.435,79.978,0.474794,1.373754,245.901,192.65,1.509,5.006502,191.269,114.602,21.024,40.687,204.631,8.832,0.098546,330.281,22.532,149.036,242.53,150.416
25/11/2016,140.653,196.333,216.466,140.228,16.729,6.464,27.356,229.826,217.039,184.601,80.296,0.47894,1.368555,247.606,194.096,1.511,5.013987,192.033,115.389,21.057,41.113,206.593,8.784,0.098848,331.99,22.533,149.559,242.847,150.222
28/11/2016,142.586,196.307,216.735,141.785,16.78,6.453,27.412,229.61,216.929,185.145,80.038,0.475451,1.342499,247.119,194.4,1.524,5.078723,191.918,116.639,21.052,41.043,206.267,9.171,0.0998,331.684,22.572,149.854,242.937,150.901
29/11/2016,142.339,196.558,218.252,141.574,16.789,6.476,27.415,230.998,218.848,185.051,80.307,0.4801,1.343955,250.556,195.341,1.516,5.073029,192.571,117.626,21.112,40.825,206.013,8.963,0.09997,334.246,22.685,149.562,244.729,151.144
30/11/2016,140.456,196.362,217.462,140.765,16.744,6.456,27.289,229.9,218.112,184.025,82.407,0.478051,1.354677,249.691,194.765,1.501,5.122935,191.982,116.736,21.125,40.48,204.879,8.906,0.099838,332.988,22.544,148.872,243.514,150.271
01/12/2016,139.998,195.756,216.075,140.994,16.612,6.446,27.14,228.182,217.043,182.649,82.821,0.472788,1.359107,249.063,193.894,1.494,5.045922,190.959,115.646,21.124,39.84,204.118,8.833,0.09956,330.873,22.422,148.651,244.633,149.419
02/12/2016,139.992,197.411,218.127,141.76,16.565,6.498,27.435,230.953,219.361,184.826,83.502,0.473846,1.358946,252.731,196.95,1.502,5.07973,192.655,116.057,21.186,39.714,206.09,8.949,0.09865,334.723,22.54,149.569,247.588,150.099
05/12/2016,141.161,197.831,218.491,142.188,16.607,6.526,27.499,231.032,218.89,184.971,83.433,0.475826,1.361149,251.975,197.36,1.495,5.079408,192.715,116.482,21.178,40.058,207.083,9.067,0.099107,336.585,22.495,149.117,247.863,150.148
06/12/2016,140.959,197.714,218.433,141.806,16.525,6.532,27.436,231.223,219.314,184.595,82.341,0.479541,1.368974,253.325,197.375,1.498,5.141409,192.772,116.073,21.221,40.821,208.432,9.213,0.099233,338.738,22.575,149.236,247.876,150.051
07/12/2016,141.343,198.836,219.981,142.773,16.415,6.56,27.589,232.098,220.983,185.463,83.588,0.483341,1.367305,255.533,198.491,1.505,5.18334,193.82,117.115,21.278,41.521,211.182,9.354,0.099599,341.334,22.843,149.705,246.973,150.682
08/12/2016,141.404,195.986,215.57,142.221,16.51,6.443,27.103,228.14,216.138,182.196,82.41,0.473007,1.35877,248.968,194.483,1.495,5.157692,190.004,117.401,20.978,40.647,204.292,9.231,0.100688,334.053,22.486,147.908,245.767,150.124
09/12/2016,140.311,194.097,214.51,141.969,16.45,6.425,26.978,226.602,215.107,181.364,81.841,0.47244,1.353478,247.039,191.972,1.482,5.1744,189.304,116.52,20.965,40.237,201.448,9.155,0.0997,331.803,22.46,147.456,244.584,149.128
12/12/2016,140.917,194.064,214.68,142.023,16.376,6.474,27.039,226.895,215.037,181.717,81.86,0.475582,1.353479,249.391,192.977,1.476,5.174921,189.42,116.758,21.145,40.408,202.798,9.224,0.099026,334.803,22.408,147.472,245.642,148.933
13/12/2016,141.309,195.727,217.055,142.118,16.301,6.506,27.233,228.986,217.375,183.202,82.112,0.47855,1.352773,253.169,194.684,1.476,5.181029,191.044,117.198,21.274,40.926,204.72,9.247,0.099566,337.883,22.577,148.567,247.094,148.909
14/12/2016,142.087,197.09,218.304,142.01,16.258,6.511,27.378,230.478,219.128,184.316,79.693,0.478693,1.353627,255.654,195.936,1.482,5.202129,192.18,117.722,21.252,41.398,204.856,9.206,0.099973,338.86,22.609,149.174,248.413,148.35
15/12/2016,137.903,191.031,212.437,138.163,16.161,6.376,26.654,224.322,212.841,179.24,76.446,0.469566,1.342434,248.083,191.038,1.435,5.08177,186.766,113.185,20.641,40.272,199.973,8.92,0.098701,330.543,21.912,145.687,240.434,147.622
16/12/2016,136.504,191.797,212.897,138.602,15.892,6.383,26.689,225.054,212.877,179.982,77.301,0.471427,1.344614,247.144,191.476,1.438,5.109902,187.292,111.441,20.605,40.533,199.471,8.846,0.09849,330.341,21.916,146.261,241.908,147.379
19/12/2016,136.286,193.59,214.941,138.849,16.048,6.408,26.908,226.997,214.862,181.484,77.583,0.473737,1.342931,249.192,193.067,1.456,5.135154,188.994,111.518,20.71,40.886,200.841,8.891,0.098097,332.857,21.989,147.275,241.894,148.132
20/12/2016,136.305,192.554,213.603,138.566,15.926,6.37,26.717,225.157,213.88,180.111,77.19,0.473895,1.341982,247.668,191.74,1.443,5.140842,188.037,110.967,20.62,40.652,200.107,8.907,0.097563,331.835,21.86,146.376,240.889,147.767
21/12/2016,136.355,193.949,214.95,138.529,15.939,6.412,26.888,227.019,215.303,181.559,77.609,0.481073,1.3473,249.539,193.207,1.449,5.121689,189.311,110.82,20.717,40.907,200.706,8.981,0.098111,332.4,22.273,146.86,241.948,148.083
22/12/2016,135.98,194.31,215.077,137.596,16.09,6.428,26.877,227.174,215.179,181.746,77.81,0.482146,1.339497,249.269,192.901,1.452,5.045759,189.496,110.927,20.612,40.826,200.754,8.913,0.097685,332.517,22.377,147.492,240.706,147.986
23/12/2016,134.63,195.02,215.479,137.432,16.268,6.436,27.014,228.181,215.568,182.394,77.858,0.483834,1.340978,250.39,193.55,1.455,5.051777,190.159,110.327,20.641,40.96,201.798,8.932,0.097269,333.274,22.428,147.53,240.583,148.156
26/12/2016,134.63,195.02,215.479,137.432,16.231,6.433,27.014,228.181,215.568,182.394,77.737,0.483834,1.336608,250.39,193.55,1.455,5.048045,190.159,110.327,20.641,40.96,201.798,8.932,0.097261,333.274,22.428,147.53,240.583,148.156
27/12/2016,134.894,195.517,216.311,137.104,16.255,6.426,27.067,228.361,216.202,182.765,77.833,0.480673,1.330751,249.874,193.476,1.45,4.979576,190.622,110.637,20.584,40.992,201.19,8.997,0.096816,332.917,22.459,147.373,240.603,147.84
28/12/2016,134.788,194.117,214.497,137.62,16.189,6.388,26.902,227.203,214.674,181.712,77.882,0.480346,1.329205,248.493,192.786,1.45,4.946619,189.362,110.62,20.548,40.697,200.059,9.053,0.096881,332.006,22.497,147.129,240.941,148.569
29/12/2016,136.375,196.457,217.138,138.627,16.341,6.454,27.198,229.703,217.53,183.813,78.621,0.482267,1.335911,251.174,195.174,1.467,4.992545,191.677,112.064,20.784,40.709,201.741,9.212,0.097081,335.887,22.774,148.7,242.309,148.981
30/12/2016,137.113,197.315,217.414,139.568,16.466,6.488,27.287,230.383,218.015,184.218,79.44,0.49004,1.34112,252.035,195.706,1.464,5.04587,192.181,112.761,20.906,40.732,202.891,9.195,0.09708,335.869,22.839,149.438,244.782,149.394
02/01/2017,137.113,197.69,218.105,139.568,16.466,6.502,27.339,230.728,218.404,184.597,79.14,0.490355,1.347375,254.194,195.706,1.464,5.047751,192.372,112.761,20.996,40.555,204.006,9.195,0.097417,337.366,22.873,149.438,244.782,149.394
03/01/2017,136.891,192.666,212.17,139.18,16.419,6.356,26.739,225.494,212.5,180.278,78.036,0.48018,1.340253,247.294,190.576,1.447,4.959183,187.701,111.647,20.821,39.784,197.242,9.091,0.097674,329.91,22.503,147.275,240.569,149.103
04/01/2017,137.419,194.229,213.477,140.861,16.187,6.432,26.963,226.88,213.891,181.742,80.733,0.484312,1.342064,249.209,191.658,1.454,4.798738,189.013,112.826,20.947,40.519,199.381,9.244,0.097172,332.013,22.696,148.11,241.511,149.127
05/01/2017,139.468,196.426,215.726,142.212,16.27,6.517,27.325,229.852,216.362,184.272,81.856,0.488967,1.34716,250.506,193.777,1.476,4.781477,191.358,114.557,21.236,41.105,199.538,9.274,0.099081,334.436,22.895,150.269,244.188,150.243
06/01/2017,139.332,196.008,214.73,141.537,16.194,6.485,27.158,229.364,215.526,183.008,80.827,0.486945,1.3437,249.829,192.485,1.465,4.767911,190.56,114.55,21.23,41.098,198.785,9.228,0.098183,331.949,22.815,149.554,240.8,149.588
09/01/2017,139.206,195.215,214.88,141.935,16.234,6.476,27.16,228.285,215.507,182.938,80.417,0.479087,1.338404,250.413,192.832,1.465,4.798539,190.495,114.224,21.164,40.865,199.227,9.254,0.096682,333.41,22.768,149.441,238.43,150.146
10/01/2017,140.384,196.121,215.684,142.111,16.297,6.5,27.287,229.114,216.369,183.675,80.701,0.479921,1.338638,251.362,193.781,1.478,4.718182,191.215,114.695,21.133,41.384,198.852,9.286,0.098003,334.934,22.849,150.135,238.834,150.025
11/01/2017,139.809,194.079,213.585,141.6,16.225,6.501,27.026,227.169,214.313,182.07,79.767,0.477985,1.334695,249.23,192.114,1.462,4.624733,189.359,114.383,21.001,41.004,197.91,9.082,0.097706,333.018,22.683,149.008,236.817,150.146
12/01/2017,142.926,198.005,217.444,143.17,16.276,6.618,27.541,231.112,218.229,185.557,81.194,0.489601,1.343192,253.146,195.811,1.497,4.729029,192.927,117.306,21.35,41.55,202.71,9.452,0.099235,338.995,23.206,151.367,240.695,150.267
13/01/2017,142.489,196.805,215.954,142.657,16.31,6.594,27.401,229.94,216.947,184.493,80.926,0.487608,1.335871,252.252,194.646,1.485,4.740883,191.737,117.099,21.324,41.113,201.893,9.488,0.099858,337.3,23.091,150.544,238.55,150.025
16/01/2017,142.228,196.354,216.123,142.7,16.279,6.579,27.383,229.566,216.75,184.38,80.428,0.485179,1.334997,251.905,193.922,1.496,4.745054,191.565,116.768,21.274,41.237,202.747,9.337,0.098986,336.583,23.045,150.864,237.331,150.025
17/01/2017,143.393,198.155,218.569,143.879,16.262,6.65,27.633,231.657,218.783,186.13,80.622,0.490498,1.337746,253.376,195.839,1.511,4.7586,193.315,118.337,21.425,41.644,204.601,9.466,0.09983,340.703,23.151,151.963,244.006,150.728
18/01/2017,144.243,197.901,218.341,143.096,16.33,6.641,27.558,230.578,218.195,185.49,80.583,0.490378,1.334505,253.029,195.338,1.506,4.678855,192.729,118.607,21.397,41.69,204.785,9.48,0.100344,338.962,23.123,151.907,242.49,149.928
19/01/2017,142.825,196,215.852,139.954,16.245,6.566,27.298,228.485,215.835,183.623,79.987,0.485128,1.330475,250.345,193.446,1.477,4.646077,190.893,117.15,21.256,41.077,202.512,9.363,0.099084,335.463,22.784,149.601,240.399,148.982
20/01/2017,142.703,196.638,216.314,139.99,16.263,6.591,27.349,228.784,216.254,183.889,80.5,0.484908,1.33116,251.07,193.438,1.482,4.717723,191.411,116.523,21.376,41.229,203.831,9.369,0.100148,336.45,22.975,150.459,239.939,148.885
23/01/2017,143.485,198.265,218.535,141.122,16.324,6.627,27.659,231.24,218.413,186.094,80.832,0.489019,1.330987,252.883,195.367,1.51,4.790675,193.265,117.823,21.564,41.588,206.265,9.396,0.100401,340.785,23.23,151.921,244.239,149.758
24/01/2017,144.384,198.25,218.21,141.784,16.315,6.638,27.576,230.654,218.357,185.485,81.344,0.487002,1.331231,252.946,194.764,1.507,4.808614,193.132,118.66,21.664,41.688,205.737,9.581,0.100576,338.965,23.217,151.598,244.504,148.837
25/01/2017,143.413,196.405,216.183,141.679,16.169,6.593,27.4,228.882,215.974,184.228,82.276,0.48631,1.334722,250.575,193.289,1.499,4.801404,191.362,117.996,21.584,41.428,203.253,9.585,0.100341,337.087,23.097,150.917,244.698,148.158
26/01/2017,142.983,194.323,213.552,141.606,16.108,6.569,27.14,226.701,213.08,182.659,81.913,0.480364,1.334723,245.342,191.053,1.482,4.868275,189.318,116.713,21.408,40.925,199.461,9.504,0.100482,334.179,22.97,150.472,243.433,148.352
27/01/2017,142.624,194.978,214.836,141.834,16.108,6.59,27.286,227.817,213.861,183.738,80.098,0.482464,1.33553,246.584,191.846,1.48,4.897474,190.507,116.93,21.463,41.368,200.098,9.364,0.100464,334.912,23.079,151.069,243.505,148.715
30/01/2017,143.439,194.788,214.586,142.102,16.108,6.587,27.282,227.344,213.363,183.753,77.324,0.484345,1.337204,244.619,191.146,1.495,4.992318,190.21,117.5,21.449,41.493,198.298,9.303,0.100458,333.108,23.029,151.421,243.48,148.691
31/01/2017,144.105,197.195,217.592,143.083,16.136,6.653,27.544,230.515,216.213,185.952,77.389,0.490378,1.339399,248.604,193.64,1.511,5.008175,192.727,118.109,21.745,41.991,200.985,9.373,0.100459,337.821,23.313,152.833,245.314,149.006
01/02/2017,143.435,195.561,215.981,142.472,16.136,6.613,27.337,228.794,213.954,184.55,77.928,0.487773,1.350919,246.145,192.118,1.498,5.010362,191.039,117.026,21.636,41.879,199.998,9.386,0.100673,333.972,23.24,151.413,245.889,148.715
02/02/2017,145.068,197.648,217.966,143.286,16.136,6.646,27.584,230.909,215.975,186.149,78.811,0.491663,1.349768,249.339,194.148,1.51,5.07643,192.817,117.641,21.816,42.442,202.572,9.468,0.101749,336.498,23.451,152.367,245.176,148.764
03/02/2017,145.077,197.624,217.065,143.338,16.1,6.636,27.602,230.454,214.958,186.071,78.749,0.488559,1.349401,248.261,193.324,1.512,5.114223,192.353,117.899,21.851,42.603,201.255,9.557,0.101524,334.754,23.373,152.117,245.295,148.497
06/02/2017,144.411,196.384,214.918,142.731,16.025,6.622,27.558,229.554,212.529,186.072,76.931,0.48573,1.348957,244.126,191.473,1.511,5.044418,191.49,117.412,21.765,42.425,199.118,9.433,0.102553,330.332,23.131,152.299,244.818,149.515
07/02/2017,145.423,195.915,214.815,142.599,15.92,6.577,27.501,228.801,212.362,185.341,75.404,0.482176,1.34491,244.234,191.496,1.514,4.978518,191.002,118.258,21.622,42.013,198.644,9.403,0.102131,329.106,23.122,151.57,245.185,149.829
08/02/2017,145.526,197.509,217.606,143.603,15.985,6.56,27.668,230.621,214.529,186.598,76.099,0.482419,1.343327,246.884,193.432,1.52,5.016481,192.398,119.133,21.792,42.089,200.69,9.413,0.102006,331.992,23.258,152.859,248.716,150.338
09/02/2017,145.679,196.718,217.262,142.987,16.051,6.539,27.555,229.826,214.391,185.775,75.82,0.484249,1.324821,247.144,193.021,1.506,5.040186,191.709,117.753,21.676,41.776,200.936,9.43,0.102012,332.377,23.105,151.764,248.033,149.563
10/02/2017,145.851,195.293,215.693,143.405,16.087,6.509,27.401,228.351,212.251,184.918,77.491,0.481511,1.322818,244.362,191.609,1.498,5.054298,190.321,117.751,21.497,41.699,199.113,9.455,0.101586,329.178,22.986,150.789,246.705,149.345
13/02/2017,145.143,194.664,215.442,142.848,16.01,6.501,27.266,227.437,212.032,184.237,77.367,0.478887,1.317995,244.708,191.752,1.493,5.066308,190.078,116.874,21.436,41.331,200.662,9.538,0.10137,329.476,22.861,150.82,246.321,149.006
14/02/2017,144.367,193.531,214.163,142.241,16.087,6.451,27.056,226.308,210.746,183.11,76.656,0.479955,1.316119,243.492,191.01,1.485,5.050769,189.07,116.183,21.23,41.224,199.392,9.671,0.1028,327.962,22.729,149.97,245.333,148.521
15/02/2017,144.922,193.426,214.304,142.206,16.072,6.457,27.102,226.65,210.765,182.958,75.455,0.477615,1.318471,243.279,190.682,1.483,5.057157,189.09,116.327,21.387,41.155,198.737,9.835,0.102243,327.927,22.804,149.98,245.167,148.085
16/02/2017,144.895,196.247,217.321,142.995,16.083,6.528,27.43,229.174,213.701,185.194,76.175,0.48373,1.316017,248.014,193.008,1.5,5.066158,191.771,116.59,21.581,41.69,202.506,9.886,0.102366,333.896,23.001,151.792,247.098,148.787
17/02/2017,144.321,195.462,216.787,142.833,16.162,6.5,27.448,229.773,212.461,185.453,76.163,0.481671,1.316158,246.441,192.411,1.507,5.026366,191.225,116.102,21.589,41.399,201.431,9.736,0.101957,331.361,23.027,151.927,246.864,149.151
20/02/2017,144.844,195.389,216.606,143.069,16.177,6.481,27.444,229.311,212.245,185.248,76.282,0.482348,1.314593,246.572,191.663,1.503,5.044441,191.245,116.397,21.609,41.567,201.185,9.715,0.10151,331.725,22.993,151.924,247.293,149.151
21/02/2017,144.321,193.418,214.529,142.429,16.168,6.454,27.188,227.212,209.732,183.702,78.398,0.480902,1.314593,243.281,190.164,1.496,5.029446,189.508,115.954,21.501,41.197,199.452,9.633,0.101517,327.16,22.839,150.543,246.923,149.103
22/02/2017,144.445,194.568,216.287,142.006,16.161,6.459,27.307,228.011,210.834,184.454,78.052,0.481825,1.308767,243.909,190.503,1.501,5.272117,190.37,115.929,21.531,41.101,199.649,9.697,0.101944,326.271,22.887,150.549,247.629,149.316
23/02/2017,145.564,196.368,217.696,143.492,16.187,6.551,27.562,229.776,212.708,185.949,78.367,0.486079,1.313524,244.432,192.699,1.512,5.352537,192.13,117.625,21.655,41.563,201.058,9.955,0.102387,328.389,22.952,151.511,250.337,149.719
24/02/2017,145.572,197.045,218.26,144.262,16.196,6.544,27.645,230.159,213.818,186.35,78.839,0.48506,1.313523,244.971,193.404,1.518,5.316894,192.811,117.298,21.672,41.449,200.985,9.823,0.103066,330.16,23.044,151.619,250.994,150.666
27/02/2017,146.025,198.231,219.119,143.755,16.229,6.569,27.721,231.744,215.059,186.903,79.163,0.48877,1.316721,246.763,194.649,1.523,5.298623,193.682,117.732,21.645,41.575,201.934,9.831,0.102969,332.561,23.027,151.8,250.42,150.003
28/02/2017,145.67,198.577,219.771,142.464,16.214,6.589,27.808,232.118,215.69,187.055,79.61,0.487377,1.316835,248.458,195.104,1.525,5.231152,194.006,117.935,21.591,41.691,202.347,9.676,0.103251,334.014,23.069,152.779,250.135,150.121
01/03/2017,144.144,195.912,217.288,140.582,16.165,6.514,27.438,229.24,213.242,184.374,79.909,0.48283,1.311752,245.77,192.931,1.498,5.234463,191.402,115.656,21.358,41.465,200.27,9.696,0.10324,329.988,22.78,151.083,246.427,148.748
02/03/2017,142.706,195.119,216.482,140.159,16.103,6.486,27.292,228.313,212.946,183.356,79.705,0.481413,1.314806,245.247,191.768,1.49,5.237873,190.7,114.54,21.13,41.675,199.551,9.702,0.101732,329.635,22.651,150.351,245.444,148.393
03/03/2017,142.321,195.203,215.849,139.694,16.052,6.526,27.256,228.234,212.821,183.206,78.821,0.483003,1.313616,246.125,191.628,1.489,5.369123,190.512,113.517,21.081,41.786,200.776,9.721,0.100461,329.984,22.665,149.929,245.538,148.345
06/03/2017,142.904,196.053,216.778,139.908,16.114,6.544,27.383,228.943,213.359,184.082,79.711,0.48331,1.318057,246.481,192.081,1.499,5.380861,191.255,113.481,21.072,41.929,201.264,9.822,0.100068,331.197,22.751,149.594,244.975,148.18
07/03/2017,142.942,195.99,216.304,139.396,16.03,6.551,27.402,229.166,212.984,184.187,78.82,0.482019,1.310956,245.126,192.051,1.497,5.394193,191.09,112.95,21.151,41.986,200.574,9.857,0.100491,329.738,22.826,149.179,244.142,147.943
08/03/2017,141.469,194.79,214.548,138.319,15.993,6.522,27.174,227.302,211.209,182.846,78.73,0.474741,1.30902,242.914,190.658,1.487,5.371095,189.87,111.83,21.006,41.732,199.46,9.766,0.100729,326.518,22.632,148.354,242.915,147.423
09/03/2017,139.785,194.579,214.49,137.344,15.916,6.52,27.121,226.947,211.134,182.358,78.693,0.472452,1.308235,243.082,190.505,1.483,5.286554,189.852,111.169,20.742,41.638,199.595,9.568,0.099467,327.417,22.557,147.724,242.577,146.807
10/03/2017,139.989,194.716,214.414,137.845,15.941,6.524,27.118,227.552,211.536,182.446,79.874,0.473347,1.309872,243.421,190.75,1.482,5.346001,189.994,111.35,20.666,41.837,200.211,9.664,0.099641,327.997,22.595,147.678,242.518,147.257
13/03/2017,141.081,195.093,215.053,137.342,15.968,6.526,27.193,228.353,212.365,183.014,79.481,0.475226,1.309872,243.55,191.42,1.485,5.368427,190.419,111.452,20.847,41.816,201.52,9.733,0.100924,327.278,22.712,148.317,243.701,146.926
14/03/2017,141.088,194.977,214.699,137.66,16.015,6.482,27.193,228.056,211.677,182.943,78.961,0.473575,1.322763,242.991,191.269,1.486,5.356187,190.247,111.675,20.748,41.826,201.526,9.693,0.100515,327.184,22.732,148.238,242.707,147.091
15/03/2017,141.504,195.389,215.66,138.577,16.044,6.44,27.227,228.823,212.647,183.337,78.856,0.474264,1.337353,244.503,191.359,1.484,5.418319,190.871,112.152,20.799,41.917,201.393,9.804,0.101191,328.67,22.726,148.692,243.971,148.276
16/03/2017,144.275,196.926,217.064,139.544,16.099,6.471,27.43,230.325,213.699,184.631,79.436,0.483683,1.341543,245.289,192.883,1.508,5.508874,192.256,113.529,21.004,42.533,202.906,10.103,0.102939,329.885,23.047,150.544,246.252,148.015
17/03/2017,144.073,196.982,217.444,139.48,16.159,6.445,27.522,230.568,213.648,184.959,79.189,0.485009,1.340879,245.352,192.933,1.513,5.524925,192.543,113.72,21.131,42.62,203.298,10.118,0.103115,330.619,23.068,150.093,246.546,148.323
20/03/2017,145.359,196.923,217.046,139.979,16.162,6.453,27.496,230.605,213.645,185.071,78.69,0.485743,1.341611,245.406,193.195,1.515,5.556172,192.646,114.845,21.114,42.841,203.92,10.24,0.103894,331.553,23.046,150.194,246.542,148.702
21/03/2017,145.159,197.81,217.784,140.65,16.134,6.483,27.579,231.783,215.141,185.651,78.257,0.489099,1.344892,248.089,194.421,1.526,5.554241,193.593,115.087,21.142,43.195,205.593,10.25,0.10386,335.024,23.136,150.54,248.2,149.2
